states_msa_code,states_msa,states_msa_full,geoid_msa,name_msa,cases,deaths,interval_start
47,TN,TN,28940,Knoxville,0,0.0,2020-03-13
47,TN,TN-VA,28700,Kingsport-Bristol-Bristol,0,0.0,2020-03-13
47,TN,TN,34100,Morristown,1,0.0,2020-03-13
48,TX,TX,26420,Houston-The Woodlands-Sugar Land,5,0.0,2020-03-13
48,TX,TX,21340,El Paso,1,0.0,2020-03-13
48,TX,TX,46340,Tyler,3,0.0,2020-03-13
48,TX,TX,19100,Dallas-Fort Worth-Arlington,3,0.0,2020-03-13
48,TX,TX,41700,San Antonio-New Braunfels,0,0.0,2020-03-13
48,TX,TX,28660,Killeen-Temple,1,0.0,2020-03-13
48,TX,TX,12420,Austin-Round Rock,4,0.0,2020-03-13
48,TX,TX,30980,Longview,0,0.0,2020-03-13
49,UT,UT,36260,Ogden-Clearfield,0,0.0,2020-03-13
49,UT,UT,41620,Salt Lake City,0,0.0,2020-03-13
49,UT,UT,41100,St. George,0,0.0,2020-03-13
50,VT,VT,15540,Burlington-South Burlington,0,0.0,2020-03-13
50,VT,VT,13540,Bennington,0,0.0,2020-03-13
53,WA,WA,34180,Moses Lake,1,0.0,2020-03-13
53,WA,WA,34580,Mount Vernon-Anacortes,1,0.0,2020-03-13
53,WA,WA,14740,Bremerton-Silverdale,1,0.0,2020-03-13
53,WA,WA,42660,Seattle-Tacoma-Bellevue,85,5.0,2020-03-13
53,WA,WA,44060,Spokane-Spokane Valley,0,0.0,2020-03-13
53,WA,WA,36020,Oak Harbor,0,0.0,2020-03-13
53,WA,WA,13380,Bellingham,0,0.0,2020-03-13
53,WA,WA,49420,Yakima,0,0.0,2020-03-13
53,WA,WA,21260,Ellensburg,0,0.0,2020-03-13
53,WA,WA,47460,Walla Walla,0,0.0,2020-03-13
53,WA,WA,36500,Olympia-Tumwater,2,0.0,2020-03-13
55,WI,WI,33340,Milwaukee-Waukesha-West Allis,2,0.0,2020-03-13
55,WI,WI,43100,Sheboygan,3,0.0,2020-03-13
55,WI,WI,22540,Fond du Lac,4,0.0,2020-03-13
55,WI,WI,39540,Racine,1,0.0,2020-03-13
56,WY,WY,43260,Sheridan,0,0.0,2020-03-13
56,WY,WY,40180,Riverton,1,0.0,2020-03-13
1,AL,AL,13820,Birmingham-Hoover,4,0.0,2020-03-14
1,AL,AL,46220,Tuscaloosa,1,0.0,2020-03-14
1,AL,AL,26620,Huntsville,0,0.0,2020-03-14
1,AL,AL,33860,Montgomery,0,0.0,2020-03-14
1,AL,AL-GA,17980,Columbus,1,0.0,2020-03-14
1,AL,AL,19460,Decatur,0,0.0,2020-03-14
1,AL,AL,19300,Daphne-Fairhope-Foley,1,0.0,2020-03-14
2,AK,AK,11260,Anchorage,0,0.0,2020-03-14
4,AZ,AZ,40940,Safford,1,0.0,2020-03-14
4,AZ,AZ,38060,Phoenix-Mesa-Scottsdale,1,0.0,2020-03-14
4,AZ,AZ,46060,Tucson,1,0.0,2020-03-14
5,AR,AR,38220,Pine Bluff,1,0.0,2020-03-14
5,AR,AR-MS-TN,32820,Memphis,0,0.0,2020-03-14
5,AR,AR,30780,Little Rock-North Little Rock-Conway,1,0.0,2020-03-14
6,CA,CA,40900,Sacramento--Roseville--Arden-Arcade,13,0.0,2020-03-14
6,CA,CA,41860,San Francisco-Oakland-Hayward,17,0.0,2020-03-14
6,CA,CA,33700,Modesto,0,0.0,2020-03-14
6,CA,CA,41940,San Jose-Sunnyvale-Santa Clara,12,0.0,2020-03-14
6,CA,CA,39820,Redding,0,0.0,2020-03-14
6,CA,CA,47300,Visalia-Porterville,1,0.0,2020-03-14
6,CA,CA,31080,Los Angeles-Long Beach-Anaheim,14,0.0,2020-03-14
6,CA,CA,21700,Eureka-Arcata-Fortuna,0,0.0,2020-03-14
6,CA,CA,44700,Stockton-Lodi,0,0.0,2020-03-14
6,CA,CA,46700,Vallejo-Fairfield,0,0.0,2020-03-14
6,CA,CA,31460,Madera,0,0.0,2020-03-14
6,CA,CA,41740,San Diego-Carlsbad,1,0.0,2020-03-14
6,CA,CA,34900,Napa,0,0.0,2020-03-14
6,CA,CA,40140,Riverside-San Bernardino-Ontario,0,0.0,2020-03-14
6,CA,CA,37100,Oxnard-Thousand Oaks-Ventura,0,0.0,2020-03-14
6,CA,CA,42020,San Luis Obispo-Paso Robles-Arroyo Grande,1,0.0,2020-03-14
6,CA,CA,42100,Santa Cruz-Watsonville,0,0.0,2020-03-14
6,CA,CA,42220,Santa Rosa,1,0.0,2020-03-14
6,CA,CA,23420,Fresno,1,0.0,2020-03-14
8,CO,CO,19740,Denver-Aurora-Lakewood,14,0.0,2020-03-14
8,CO,CO,39380,Pueblo,0,0.0,2020-03-14
8,CO,CO,20780,Edwards,4,0.0,2020-03-14
8,CO,CO,22660,Fort Collins,0,0.0,2020-03-14
8,CO,CO,24060,Glenwood Springs,1,0.0,2020-03-14
8,CO,CO,24300,Grand Junction,1,0.0,2020-03-14
8,CO,CO,24540,Greeley,1,0.0,2020-03-14
8,CO,CO,14500,Boulder,1,0.0,2020-03-14
8,CO,CO,14720,Breckenridge,0,0.0,2020-03-14
8,CO,CO,44460,Steamboat Springs,0,0.0,2020-03-14
8,CO,CO,17820,Colorado Springs,1,0.0,2020-03-14
9,CT,CT,14860,Bridgeport-Stamford-Norwalk,7,0.0,2020-03-14
9,CT,CT,35300,New Haven-Milford,1,0.0,2020-03-14
9,CT,CT,45860,Torrington,0,0.0,2020-03-14
9,CT,CT,25540,Hartford-West Hartford-East Hartford,1,0.0,2020-03-14
9,CT,CT-MA,49340,Worcester,0,0.0,2020-03-14
10,DE,DE-NJ-PA-MD,37980,Philadelphia-Camden-Wilmington,11,0.0,2020-03-14
11,DC,DC-VA-MD-WV,47900,Washington-Arlington-Alexandria,25,0.0,2020-03-14
12,FL,FL,15980,Cape Coral-Fort Myers,0,1.0,2020-03-14
12,FL,FL,33100,Miami-Fort Lauderdale-West Palm Beach,0,0.0,2020-03-14
12,FL,FL,19660,Deltona-Daytona Beach-Ormond Beach,0,0.0,2020-03-14
12,FL,FL,45300,Tampa-St. Petersburg-Clearwater,0,0.0,2020-03-14
12,FL,FL,35840,North Port-Sarasota-Bradenton,0,0.0,2020-03-14
12,FL,FL,36740,Orlando-Kissimmee-Sanford,0,0.0,2020-03-14
12,FL,FL,23540,Gainesville,0,0.0,2020-03-14
12,FL,FL,39460,Punta Gorda,0,0.0,2020-03-14
12,FL,FL,18880,Crestview-Fort Walton Beach-Destin,0,0.0,2020-03-14
12,FL,FL,27260,Jacksonville,0,0.0,2020-03-14
12,FL,FL,34940,Naples-Immokalee-Marco Island,0,0.0,2020-03-14
12,FL,FL,37860,Pensacola-Ferry Pass-Brent,0,0.0,2020-03-14
13,GA,GA,46660,Valdosta,0,0.0,2020-03-14
13,GA,GA,12060,Atlanta-Sandy Springs-Roswell,23,0.0,2020-03-14
13,GA,GA-TN,16860,Chattanooga,0,0.0,2020-03-14
13,GA,GA,40660,Rome,1,0.0,2020-03-14
13,GA,GA,10500,Albany,1,0.0,2020-03-14
13,GA,GA,15660,Calhoun,0,0.0,2020-03-14
13,GA,GA,16340,Cedartown,0,0.0,2020-03-14
15,HI,HI,46520,Urban Honolulu,0,0.0,2020-03-14
15,HI,HI,28180,Kapaa,2,0.0,2020-03-14
16,ID,ID,25200,Hailey,2,0.0,2020-03-14
16,ID,ID,14260,Boise City,1,0.0,2020-03-14
16,ID,ID-WY,27220,Jackson,2,0.0,2020-03-14
17,IL,IL,37900,Peoria,1,0.0,2020-03-14
17,IL,IL-MO,41180,St. Louis,2,0.0,2020-03-14
17,IL,IL-IN-WI,16980,Chicago-Naperville-Elgin,15,0.0,2020-03-14
17,IL,IL,44100,Springfield,3,0.0,2020-03-14
17,IL,IL,16660,Charleston-Mattoon,1,0.0,2020-03-14
18,IN,IN-KY,31140,Louisville/Jefferson County,4,0.0,2020-03-14
18,IN,IN,26900,Indianapolis-Carmel-Anderson,1,0.0,2020-03-14
18,IN,IN,28340,Kendallville,0,0.0,2020-03-14
18,IN,IN,33140,Michigan City-La Porte,1,0.0,2020-03-14
18,IN,IN,23060,Fort Wayne,1,0.0,2020-03-14
18,IN,IN,39980,Richmond,1,0.0,2020-03-14
18,IN,IN,29020,Kokomo,0,0.0,2020-03-14
18,IN,IN-KY-OH,17140,Cincinnati,4,0.0,2020-03-14
18,IN,IN,31500,Madison,1,0.0,2020-03-14
18,IN,IN-MI,43780,South Bend-Mishawaka,0,0.0,2020-03-14
19,IA,IA-NE,36540,Omaha-Council Bluffs,2,0.0,2020-03-14
19,IA,IA,26980,Iowa City,0,0.0,2020-03-14
19,IA,IA,19780,Des Moines-West Des Moines,1,0.0,2020-03-14
20,KS,KS-MO,28140,Kansas City,1,0.0,2020-03-14
20,KS,KS,36840,Ottawa,1,0.0,2020-03-14
21,KY,KY-TN,17300,Clarksville,0,0.0,2020-03-14
21,KY,KY,34460,Mount Sterling,0,0.0,2020-03-14
21,KY,KY,30460,Lexington-Fayette,2,0.0,2020-03-14
21,KY,KY,12680,Bardstown,1,0.0,2020-03-14
22,LA,LA,43340,Shreveport-Bossier City,2,0.0,2020-03-14
22,LA,LA,35380,New Orleans-Metairie,37,1.0,2020-03-14
22,LA,LA,33740,Monroe,1,0.0,2020-03-14
22,LA,LA,26380,Houma-Thibodaux,2,0.0,2020-03-14
23,ME,ME,38860,Portland-South Portland,1,0.0,2020-03-14
23,ME,ME,30340,Lewiston-Auburn,0,0.0,2020-03-14
24,MD,MD,12580,Baltimore-Columbia-Towson,4,0.0,2020-03-14
25,MA,MA-RI,39300,Providence-Warwick,2,0.0,2020-03-14
25,MA,MA-NH,14460,Boston-Cambridge-Newton,13,0.0,2020-03-14
25,MA,MA,12700,Barnstable Town,1,0.0,2020-03-14
25,MA,MA,38340,Pittsfield,0,0.0,2020-03-14
26,MI,MI,29620,Lansing-East Lansing,0,0.0,2020-03-14
26,MI,MI,11460,Ann Arbor,1,0.0,2020-03-14
26,MI,MI,24340,Grand Rapids-Wyoming,0,0.0,2020-03-14
26,MI,MI,19820,Detroit-Warren-Dearborn,6,0.0,2020-03-14
26,MI,MI,13020,Bay City,0,0.0,2020-03-14
27,MN,MN-WI,33460,Minneapolis-St. Paul-Bloomington,5,0.0,2020-03-14
27,MN,MN,41060,St. Cloud,1,0.0,2020-03-14
27,MN,MN,40340,Rochester,1,0.0,2020-03-14
28,MS,MS,25620,Hattiesburg,0,0.0,2020-03-14
28,MS,MS,24900,Greenwood,0,0.0,2020-03-14
28,MS,MS,38100,Picayune,0,0.0,2020-03-14
29,MO,MO,17860,Columbia,3,0.0,2020-03-14
30,MT,MT,25740,Helena,0,0.0,2020-03-14
30,MT,MT,33540,Missoula,2,0.0,2020-03-14
30,MT,MT,15580,Butte-Silver Bow,0,0.0,2020-03-14
30,MT,MT,13740,Billings,0,0.0,2020-03-14
30,MT,MT,14580,Bozeman,0,0.0,2020-03-14
32,NV,NV,39900,Reno,2,0.0,2020-03-14
32,NV,NV,29820,Las Vegas-Henderson-Paradise,0,0.0,2020-03-14
32,NV,NV,16180,Carson City,0,0.0,2020-03-14
33,NH,NH-VT,17200,Claremont-Lebanon,2,0.0,2020-03-14
34,NJ,NJ-NY-PA,35620,New York-Newark-Jersey City,92,2.0,2020-03-14
34,NJ,NJ-PA,10900,Allentown-Bethlehem-Easton,0,0.0,2020-03-14
34,NJ,NJ,45940,Trenton,1,0.0,2020-03-14
35,NM,NM,10740,Albuquerque,3,0.0,2020-03-14
35,NM,NM,42140,Santa Fe,0,0.0,2020-03-14
36,NY,NY,27060,Ithaca,1,0.0,2020-03-14
36,NY,NY,46540,Utica-Rome,0,0.0,2020-03-14
36,NY,NY,10580,Albany-Schenectady-Troy,3,0.0,2020-03-14
36,NY,NY,13780,Binghamton,2,0.0,2020-03-14
36,NY,NY,28740,Kingston,0,0.0,2020-03-14
37,NC,NC-VA,47260,Virginia Beach-Norfolk-Newport News,1,1.0,2020-03-14
37,NC,NC,49180,Winston-Salem,0,0.0,2020-03-14
37,NC,NC-SC,16740,Charlotte-Concord-Gastonia,0,0.0,2020-03-14
37,NC,NC,35100,New Bern,1,0.0,2020-03-14
37,NC,NC-SC,34820,Myrtle Beach-Conway-North Myrtle Beach,1,0.0,2020-03-14
37,NC,NC,39580,Raleigh,3,0.0,2020-03-14
37,NC,NC,20380,Dunn,2,0.0,2020-03-14
37,NC,NC,20500,Durham-Chapel Hill,0,0.0,2020-03-14
37,NC,NC,24140,Goldsboro,0,0.0,2020-03-14
38,ND,ND,33500,Minot,0,0.0,2020-03-14
39,OH,OH,35420,New Philadelphia-Dover,1,0.0,2020-03-14
39,OH,OH,17460,Cleveland-Elyria,1,0.0,2020-03-14
39,OH,OH,15940,Canton-Massillon,1,0.0,2020-03-14
39,OH,OH-PA,49660,Youngstown-Warren-Boardman,1,0.0,2020-03-14
39,OH,OH,10420,Akron,2,0.0,2020-03-14
39,OH,OH,41400,Salem,0,0.0,2020-03-14
40,OK,OK,46140,Tulsa,0,0.0,2020-03-14
40,OK,OK,36420,Oklahoma City,0,0.0,2020-03-14
40,OK,OK,11060,Altus,1,0.0,2020-03-14
41,OR,OR,32780,Medford,0,0.0,2020-03-14
41,OR,OR-WA,38900,Portland-Vancouver-Hillsboro,3,1.0,2020-03-14
41,OR,OR,40700,Roseburg,0,0.0,2020-03-14
41,OR,OR,13460,Bend-Redmond,2,0.0,2020-03-14
41,OR,OR,25840,Hermiston-Pendleton,0,0.0,2020-03-14
41,OR,OR,28900,Klamath Falls,0,0.0,2020-03-14
42,PA,PA,38300,Pittsburgh,1,0.0,2020-03-14
42,PA,PA,20700,East Stroudsburg,0,0.0,2020-03-14
42,PA,PA,25420,Harrisburg-Carlisle,0,0.0,2020-03-14
45,SC,SC,43900,Spartanburg,0,0.0,2020-03-14
45,SC,SC,16700,Charleston-North Charleston,0,0.0,2020-03-14
45,SC,SC,25940,Hilton Head Island-Bluffton-Beaufort,3,0.0,2020-03-14
46,SD,SD,43620,Sioux Falls,0,0.0,2020-03-14
46,SD,SD,10100,Aberdeen,0,0.0,2020-03-14
46,SD,SD,26700,Huron,0,0.0,2020-03-14
46,SD,SD,33580,Mitchell,0,0.0,2020-03-14
47,TN,TN,28940,Knoxville,1,0.0,2020-03-14
47,TN,TN,34980,Nashville-Davidson--Murfreesboro--Franklin,5,0.0,2020-03-14
47,TN,TN-VA,28700,Kingsport-Bristol-Bristol,0,0.0,2020-03-14
47,TN,TN,34100,Morristown,0,0.0,2020-03-14
48,TX,TX,19100,Dallas-Fort Worth-Arlington,6,0.0,2020-03-14
48,TX,TX,26420,Houston-The Woodlands-Sugar Land,3,0.0,2020-03-14
48,TX,TX,28660,Killeen-Temple,0,0.0,2020-03-14
48,TX,TX,46340,Tyler,0,0.0,2020-03-14
48,TX,TX,21340,El Paso,0,0.0,2020-03-14
48,TX,TX,30980,Longview,0,0.0,2020-03-14
48,TX,TX,41700,San Antonio-New Braunfels,1,0.0,2020-03-14
48,TX,TX,12420,Austin-Round Rock,1,0.0,2020-03-14
49,UT,UT,36260,Ogden-Clearfield,1,0.0,2020-03-14
49,UT,UT,41620,Salt Lake City,11,0.0,2020-03-14
49,UT,UT,41100,St. George,0,0.0,2020-03-14
49,UT,UT,44920,Summit Park,2,0.0,2020-03-14
50,VT,VT,13540,Bennington,0,0.0,2020-03-14
50,VT,VT,15540,Burlington-South Burlington,0,0.0,2020-03-14
50,VT,VT,12740,Barre,1,0.0,2020-03-14
53,WA,WA,44060,Spokane-Spokane Valley,3,0.0,2020-03-14
53,WA,WA,42660,Seattle-Tacoma-Bellevue,89,3.0,2020-03-14
53,WA,WA,34180,Moses Lake,0,0.0,2020-03-14
53,WA,WA,34580,Mount Vernon-Anacortes,0,0.0,2020-03-14
53,WA,WA,36500,Olympia-Tumwater,0,0.0,2020-03-14
53,WA,WA,14740,Bremerton-Silverdale,0,0.0,2020-03-14
53,WA,WA,47460,Walla Walla,0,0.0,2020-03-14
53,WA,WA,36020,Oak Harbor,3,0.0,2020-03-14
53,WA,WA,13380,Bellingham,1,0.0,2020-03-14
53,WA,WA,49420,Yakima,1,0.0,2020-03-14
53,WA,WA,21260,Ellensburg,0,0.0,2020-03-14
55,WI,WI,39540,Racine,0,0.0,2020-03-14
55,WI,WI,43100,Sheboygan,0,0.0,2020-03-14
55,WI,WI,33340,Milwaukee-Waukesha-West Allis,6,0.0,2020-03-14
55,WI,WI,22540,Fond du Lac,0,0.0,2020-03-14
55,WI,WI,36780,Oshkosh-Neenah,1,0.0,2020-03-14
56,WY,WY,43260,Sheridan,1,0.0,2020-03-14
56,WY,WY,40180,Riverton,0,0.0,2020-03-14
