states_msa_code,states_msa,states_msa_full,geoid_msa,name_msa,cases,deaths,group
35,NM,NM,31060,Los Alamos,0,0,2020-05-02
35,NM,NM,45340,Taos,1,0,2020-05-02
35,NM,NM,38780,Portales,2,0,2020-05-02
35,NM,NM,43500,Silver City,2,0,2020-05-02
35,NM,NM,19700,Deming,2,0,2020-05-02
35,NM,NM,40740,Roswell,4,1,2020-05-02
35,NM,NM,16100,Carlsbad-Artesia,2,0,2020-05-02
36,NY,NY,31660,Malone,2,0,2020-05-02
36,NY,NY,18500,Corning,10,5,2020-05-02
36,NY,NY,27460,Jamestown-Dunkirk-Fredonia,5,1,2020-05-02
36,NY,NY,46540,Utica-Rome,204,10,2020-05-02
36,NY,NY,13780,Binghamton,87,13,2020-05-02
36,NY,NY,18660,Cortland,1,0,2020-05-02
36,NY,NY,10580,Albany-Schenectady-Troy,422,62,2020-05-02
36,NY,NY,27060,Ithaca,4,0,2020-05-02
36,NY,NY,24100,Gloversville,29,5,2020-05-02
36,NY,NY,24020,Glens Falls,54,20,2020-05-02
36,NY,NY,12860,Batavia,16,1,2020-05-02
36,NY,NY,28740,Kingston,142,20,2020-05-02
36,NY,NY,36580,Oneonta,0,0,2020-05-02
36,NY,NY,36460,Olean,11,0,2020-05-02
36,NY,NY,36300,Ogdensburg-Massena,11,0,2020-05-02
36,NY,NY,45060,Syracuse,480,24,2020-05-02
36,NY,NY,26460,Hudson,102,7,2020-05-02
36,NY,NY,15380,Buffalo-Cheektowaga-Niagara Falls,1043,153,2020-05-02
36,NY,NY,21300,Elmira,8,2,2020-05-02
36,NY,NY,38460,Plattsburgh,15,0,2020-05-02
36,NY,NY,11220,Amsterdam,12,1,2020-05-02
36,NY,NY,42900,Seneca Falls,7,0,2020-05-02
37,NC,NC,11700,Asheville,62,6,2020-05-02
37,NC,NC,39580,Raleigh,223,11,2020-05-02
37,NC,NC,35100,New Bern,15,0,2020-05-02
37,NC,NC,48980,Wilson,41,1,2020-05-02
37,NC,NC,48900,Wilmington,47,1,2020-05-02
37,NC,NC,49180,Winston-Salem,194,2,2020-05-02
37,NC,NC,40260,Roanoke Rapids,44,3,2020-05-02
37,NC,NC,40460,Rockingham,41,0,2020-05-02
37,NC,NC-SC,34820,Myrtle Beach-Conway-North Myrtle Beach,88,5,2020-05-02
37,NC,NC,40580,Rocky Mount,77,3,2020-05-02
37,NC,NC,35900,North Wilkesboro,160,0,2020-05-02
37,NC,NC,38240,Pinehurst-Southern Pines,31,6,2020-05-02
37,NC,NC,10620,Albemarle,1,0,2020-05-02
37,NC,NC,25860,Hickory-Lenoir-Morganton,77,3,2020-05-02
37,NC,NC-VA,47260,Virginia Beach-Norfolk-Newport News,43,5,2020-05-02
37,NC,NC,25780,Henderson,65,7,2020-05-02
37,NC,NC,21020,Elizabeth City,49,4,2020-05-02
37,NC,NC,20500,Durham-Chapel Hill,282,29,2020-05-02
37,NC,NC,20380,Dunn,48,6,2020-05-02
37,NC,NC-SC,16740,Charlotte-Concord-Gastonia,685,31,2020-05-02
37,NC,NC,28820,Kinston,46,0,2020-05-02
37,NC,NC,22180,Fayetteville,129,1,2020-05-02
37,NC,NC,34340,Mount Airy,21,1,2020-05-02
37,NC,NC,41820,Sanford,77,1,2020-05-02
37,NC,NC,31300,Lumberton,190,3,2020-05-02
37,NC,NC,33980,Morehead City,2,0,2020-05-02
37,NC,NC,22580,Forest City,12,1,2020-05-02
37,NC,NC,24140,Goldsboro,69,2,2020-05-02
37,NC,NC,28620,Kill Devil Hills,4,0,2020-05-02
37,NC,NC,24660,Greensboro-High Point,280,10,2020-05-02
37,NC,NC,43140,Shelby,3,0,2020-05-02
37,NC,NC,14820,Brevard,1,0,2020-05-02
37,NC,NC,29900,Laurinburg,10,0,2020-05-02
37,NC,NC,19000,Cullowhee,6,1,2020-05-02
38,ND,ND,27420,Jamestown,6,0,2020-05-02
38,ND,ND,48780,Williston,8,0,2020-05-02
38,ND,ND,19860,Dickinson,9,0,2020-05-02
38,ND,ND,33500,Minot,7,0,2020-05-02
38,ND,ND,13900,Bismarck,35,0,2020-05-02
39,OH,OH,17460,Cleveland-Elyria,690,50,2020-05-02
39,OH,OH,46780,Van Wert,0,0,2020-05-02
39,OH,OH,35940,Norwalk,9,0,2020-05-02
39,OH,OH,41400,Salem,248,21,2020-05-02
39,OH,OH,41780,Sandusky,23,0,2020-05-02
39,OH,OH,45780,Toledo,467,51,2020-05-02
39,OH,OH-WV,38580,Point Pleasant,1,0,2020-05-02
39,OH,OH,45660,Tiffin,0,0,2020-05-02
39,OH,OH,10420,Akron,278,34,2020-05-02
39,OH,OH,39020,Portsmouth,4,0,2020-05-02
39,OH,OH,22300,Findlay,2,0,2020-05-02
39,OH,OH-PA,49660,Youngstown-Warren-Boardman,384,47,2020-05-02
39,OH,OH,38840,Port Clinton,6,1,2020-05-02
39,OH,OH,11900,Athens,34,3,2020-05-02
39,OH,OH,11780,Ashtabula,54,3,2020-05-02
39,OH,OH,11740,Ashland,7,0,2020-05-02
39,OH,OH,46500,Urbana,4,0,2020-05-02
39,OH,OH,18740,Coshocton,2,0,2020-05-02
39,OH,OH,30620,Lima,24,6,2020-05-02
39,OH,OH,19380,Dayton,186,1,2020-05-02
39,OH,OH,49300,Wooster,45,12,2020-05-02
39,OH,OH,19580,Defiance,6,0,2020-05-02
39,OH,OH,15340,Bucyrus,23,1,2020-05-02
39,OH,OH,31930,Marietta,14,5,2020-05-02
39,OH,OH,43380,Sidney,1,0,2020-05-02
39,OH,OH,47540,Wapakoneta,9,0,2020-05-02
39,OH,OH,15940,Canton-Massillon,118,16,2020-05-02
39,OH,OH,17060,Chillicothe,10,1,2020-05-02
39,OH,OH,13340,Bellefontaine,5,0,2020-05-02
39,OH,OH,16380,Celina,40,0,2020-05-02
39,OH,OH,49780,Zanesville,10,0,2020-05-02
39,OH,OH,35420,New Philadelphia-Dover,102,1,2020-05-02
39,OH,OH,31900,Mansfield,28,0,2020-05-02
40,OK,OK,45140,Tahlequah,3,0,2020-05-02
40,OK,OK,33060,Miami,0,0,2020-05-02
40,OK,OK,38620,Ponca City,1,0,2020-05-02
40,OK,OK,20460,Durant,4,0,2020-05-02
40,OK,OK,21420,Enid,5,0,2020-05-02
40,OK,OK,11620,Ardmore,3,0,2020-05-02
40,OK,OK,46140,Tulsa,143,7,2020-05-02
40,OK,OK,44660,Stillwater,1,0,2020-05-02
40,OK,OK,43060,Shawnee,6,0,2020-05-02
40,OK,OK,11060,Altus,3,0,2020-05-02
40,OK,OK,21120,Elk City,1,0,2020-05-02
40,OK,OK,32540,McAlester,8,1,2020-05-02
40,OK,OK,20340,Duncan,0,0,2020-05-02
40,OK,OK,49260,Woodward,0,0,2020-05-02
40,OK,OK,25100,Guymon,207,2,2020-05-02
40,OK,OK,36420,Oklahoma City,180,16,2020-05-02
40,OK,OK,12780,Bartlesville,33,6,2020-05-02
40,OK,OK,30020,Lawton,43,1,2020-05-02
40,OK,OK,10220,Ada,0,0,2020-05-02
40,OK,OK,34780,Muskogee,2,1,2020-05-02
41,OR,OR,25840,Hermiston-Pendleton,31,1,2020-05-02
41,OR,OR,18300,Coos Bay,9,0,2020-05-02
41,OR,OR,29260,La Grande,0,0,2020-05-02
41,OR,OR,18700,Corvallis,13,0,2020-05-02
41,OR,OR,11820,Astoria,21,0,2020-05-02
41,OR,OR,40700,Roseburg,0,0,2020-05-02
41,OR,OR,45520,The Dalles,2,0,2020-05-02
41,OR,OR,35440,Newport,5,0,2020-05-02
41,OR,OR,32780,Medford,0,0,2020-05-02
41,OR,OR,28900,Klamath Falls,0,0,2020-05-02
41,OR,OR,26220,Hood River,6,0,2020-05-02
41,OR,OR-WA,38900,Portland-Vancouver-Hillsboro,262,14,2020-05-02
41,OR,OR,24420,Grants Pass,3,0,2020-05-02
41,OR,OR,15060,Brookings,1,0,2020-05-02
41,OR,OR,39260,Prineville,0,0,2020-05-02
41,OR,OR,13460,Bend-Redmond,9,0,2020-05-02
41,OR,OR,21660,Eugene,10,0,2020-05-02
42,PA,PA,44980,Sunbury,24,0,2020-05-02
42,PA,PA,26500,Huntingdon,79,0,2020-05-02
42,PA,PA,20700,East Stroudsburg,59,9,2020-05-02
42,PA,PA,16540,Chambersburg-Waynesboro,165,2,2020-05-02
42,PA,PA,42540,Scranton--Wilkes-Barre--Hazleton,392,60,2020-05-02
42,PA,PA,38300,Pittsburgh,275,37,2020-05-02
42,PA,PA,39060,Pottsville,62,6,2020-05-02
42,PA,PA,14620,Bradford,0,1,2020-05-02
42,PA,PA,42780,Selinsgrove,0,0,2020-05-02
42,PA,PA,42380,Sayre,5,0,2020-05-02
42,PA,PA,25420,Harrisburg-Carlisle,274,28,2020-05-02
42,PA,PA,49620,York-Hanover,116,0,2020-05-02
42,PA,PA,21500,Erie,33,0,2020-05-02
42,PA,PA,14100,Bloomsburg-Berwick,36,15,2020-05-02
42,PA,PA,39740,Reading,509,52,2020-05-02
42,PA,PA,32740,Meadville,1,0,2020-05-02
42,PA,PA,23900,Gettysburg,16,1,2020-05-02
42,PA,PA,44300,State College,21,0,2020-05-02
42,PA,PA,27780,Johnstown,11,0,2020-05-02
42,PA,PA,47620,Warren,0,0,2020-05-02
42,PA,PA,48700,Williamsport,56,2,2020-05-02
42,PA,PA,11020,Altoona,5,0,2020-05-02
42,PA,PA,36340,Oil City,0,0,2020-05-02
42,PA,PA,20180,DuBois,8,0,2020-05-02
42,PA,PA,30380,Lewistown,13,0,2020-05-02
42,PA,PA,26860,Indiana,13,1,2020-05-02
42,PA,PA,29540,Lancaster,365,45,2020-05-02
42,PA,PA,30820,Lock Haven,11,0,2020-05-02
42,PA,PA,30260,Lewisburg,5,1,2020-05-02
45,SC,SC,23500,Gaffney,5,0,2020-05-02
45,SC,SC,35140,Newberry,5,0,2020-05-02
45,SC,SC,36700,Orangeburg,22,0,2020-05-02
45,SC,SC,23860,Georgetown,8,0,2020-05-02
45,SC,SC,22500,Florence,130,6,2020-05-02
45,SC,SC,16700,Charleston-North Charleston,48,8,2020-05-02
45,SC,SC,44940,Sumter,56,1,2020-05-02
45,SC,SC,25940,Hilton Head Island-Bluffton-Beaufort,8,1,2020-05-02
45,SC,SC,42860,Seneca,13,0,2020-05-02
45,SC,SC,43900,Spartanburg,45,1,2020-05-02
45,SC,SC,13500,Bennettsville,11,1,2020-05-02
45,SC,SC,24860,Greenville-Anderson-Mauldin,220,8,2020-05-02
46,SD,SD,43620,Sioux Falls,712,13,2020-05-02
46,SD,SD,46820,Vermillion,3,0,2020-05-02
46,SD,SD,49460,Yankton,2,0,2020-05-02
46,SD,SD,43940,Spearfish,0,0,2020-05-02
46,SD,SD,10100,Aberdeen,70,0,2020-05-02
46,SD,SD,39660,Rapid City,8,0,2020-05-02
46,SD,SD,33580,Mitchell,1,0,2020-05-02
46,SD,SD,38180,Pierre,7,0,2020-05-02
46,SD,SD,26700,Huron,0,0,2020-05-02
47,TN,TN,46100,Tullahoma-Manchester,20,0,2020-05-02
47,TN,TN,34980,Nashville-Davidson--Murfreesboro--Franklin,1562,15,2020-05-02
47,TN,TN,20540,Dyersburg,7,0,2020-05-02
47,TN,TN,24620,Greeneville,1,0,2020-05-02
47,TN,TN,27740,Johnson City,11,0,2020-05-02
47,TN,TN,43180,Shelbyville,47,1,2020-05-02
47,TN,TN,32660,McMinnville,4,0,2020-05-02
47,TN,TN,32280,Martin,2,0,2020-05-02
47,TN,TN,42940,Sevierville,16,1,2020-05-02
47,TN,TN,29980,Lawrenceburg,3,0,2020-05-02
47,TN,TN,28940,Knoxville,64,0,2020-05-02
47,TN,TN,34100,Morristown,15,0,2020-05-02
47,TN,TN-VA,28700,Kingsport-Bristol-Bristol,24,1,2020-05-02
47,TN,TN,18900,Crossville,12,0,2020-05-02
47,TN,TN,18260,Cookeville,48,0,2020-05-02
47,TN,TN,37540,Paris,18,0,2020-05-02
48,TX,TX,11100,Amarillo,517,6,2020-05-02
48,TX,TX,13140,Beaumont-Port Arthur,84,5,2020-05-02
48,TX,TX,10180,Abilene,124,2,2020-05-02
48,TX,TX,28780,Kingsville,2,0,2020-05-02
48,TX,TX,12420,Austin-Round Rock,550,13,2020-05-02
48,TX,TX,13700,Big Spring,2,0,2020-05-02
48,TX,TX,14420,Borger,7,0,2020-05-02
48,TX,TX,28660,Killeen-Temple,85,0,2020-05-02
48,TX,TX,28500,Kerrville,4,0,2020-05-02
48,TX,TX,14780,Brenham,20,3,2020-05-02
48,TX,TX,15180,Brownsville-Harlingen,82,4,2020-05-02
48,TX,TX,15220,Brownwood,2,2,2020-05-02
48,TX,TX,13300,Beeville,0,0,2020-05-02
48,TX,TX,48660,Wichita Falls,10,0,2020-05-02
48,TX,TX,32580,McAllen-Edinburg-Mission,48,2,2020-05-02
48,TX,TX,11380,Andrews,1,0,2020-05-02
48,TX,TX,43660,Snyder,0,0,2020-05-02
48,TX,TX,31260,Lufkin,46,0,2020-05-02
48,TX,TX,31180,Lubbock,40,6,2020-05-02
48,TX,TX,30980,Longview,61,0,2020-05-02
48,TX,TX,30220,Levelland,1,0,2020-05-02
48,TX,TX,29700,Laredo,66,1,2020-05-02
48,TX,TX,29500,Lamesa,6,0,2020-05-02
48,TX,TX,10860,Alice,3,0,2020-05-02
48,TX,TX,18580,Corpus Christi,28,0,2020-05-02
48,TX,TX,44500,Stephenville,3,0,2020-05-02
48,TX,TX,47020,Victoria,11,2,2020-05-02
48,TX,TX,46900,Vernon,1,0,2020-05-02
48,TX,TX,17780,College Station-Bryan,66,2,2020-05-02
48,TX,TX,19100,Dallas-Fort Worth-Arlington,3196,86,2020-05-02
48,TX,TX,46620,Uvalde,0,0,2020-05-02
48,TX,TX,46340,Tyler,28,0,2020-05-02
48,TX,TX,47380,Waco,5,0,2020-05-02
48,TX,TX,19620,Del Rio,1,0,2020-05-02
48,TX,TX,20300,Dumas,144,3,2020-05-02
48,TX,TX,18620,Corsicana,5,0,2020-05-02
48,TX,TX,39700,Raymondville,1,0,2020-05-02
48,TX,TX,44860,Sulphur Springs,3,0,2020-05-02
48,TX,TX,45020,Sweetwater,1,0,2020-05-02
48,TX,TX,26420,Houston-The Woodlands-Sugar Land,1830,64,2020-05-02
48,TX,TX,25820,Hereford,15,0,2020-05-02
48,TX,TX,23240,Fredericksburg,2,0,2020-05-02
48,TX,TX,21340,El Paso,361,10,2020-05-02
48,TX,TX,20900,El Campo,3,0,2020-05-02
48,TX,TX,20580,Eagle Pass,2,0,2020-05-02
48,TX,TX,49820,Zapata,0,0,2020-05-02
48,TX,TX,33420,Mineral Wells,2,1,2020-05-02
48,TX,TX,41660,San Angelo,11,0,2020-05-02
48,TX,TX,41700,San Antonio-New Braunfels,426,9,2020-05-02
48,TX,TX,36220,Odessa,17,0,2020-05-02
48,TX,TX,37780,Pecos,1,0,2020-05-02
48,TX,TX,38380,Plainview,12,0,2020-05-02
48,TX,TX,34860,Nacogdoches,42,0,2020-05-02
48,TX,TX,37420,Pampa,15,0,2020-05-02
48,TX,TX,38920,Port Lavaca,6,0,2020-05-02
48,TX,TX,43300,Sherman-Denison,49,0,2020-05-02
48,TX,TX,37300,Palestine,11,0,2020-05-02
48,TX,TX,40100,Rio Grande City,5,0,2020-05-02
49,UT,UT,36260,Ogden-Clearfield,57,0,2020-05-02
49,UT,UT,25720,Heber,21,0,2020-05-02
49,UT,UT,41100,St. George,35,0,2020-05-02
49,UT,UT,16260,Cedar City,5,0,2020-05-02
49,UT,UT,39220,Price,0,0,2020-05-02
49,UT,UT,41620,Salt Lake City,689,14,2020-05-02
49,UT,UT,39340,Provo-Orem,326,4,2020-05-02
49,UT,UT,46860,Vernal,1,0,2020-05-02
49,UT,UT,44920,Summit Park,12,0,2020-05-02
50,VT,VT,15540,Burlington-South Burlington,14,4,2020-05-02
50,VT,VT,40860,Rutland,5,0,2020-05-02
50,VT,VT,12740,Barre,4,0,2020-05-02
50,VT,VT,13540,Bennington,10,0,2020-05-02
51,VA,VA,40220,Roanoke,26,0,2020-05-02
51,VA,VA,44420,Staunton-Waynesboro,20,0,2020-05-02
51,VA,VA,25500,Harrisonburg,90,0,2020-05-02
51,VA,VA-WV,14140,Bluefield,1,0,2020-05-02
51,VA,VA,13980,Blacksburg-Christiansburg-Radford,12,0,2020-05-02
51,VA,VA,13720,Big Stone Gap,0,0,2020-05-02
51,VA,VA,16820,Charlottesville,179,1,2020-05-02
51,VA,VA-WV,49020,Winchester,48,1,2020-05-02
51,VA,VA,31340,Lynchburg,16,2,2020-05-02
51,VA,VA,32300,Martinsville,6,0,2020-05-02
53,WA,WA,36500,Olympia-Tumwater,10,0,2020-05-02
53,WA,WA,36020,Oak Harbor,4,0,2020-05-02
53,WA,WA,36830,Othello,2,0,2020-05-02
53,WA,WA,47460,Walla Walla,13,2,2020-05-02
53,WA,WA,38820,Port Angeles,2,0,2020-05-02
53,WA,WA,28420,Kennewick-Richland,438,14,2020-05-02
53,WA,WA,13380,Bellingham,19,5,2020-05-02
53,WA,WA,34580,Mount Vernon-Anacortes,52,1,2020-05-02
53,WA,WA,34180,Moses Lake,49,0,2020-05-02
53,WA,WA,42660,Seattle-Tacoma-Bellevue,1350,56,2020-05-02
53,WA,WA,44060,Spokane-Spokane Valley,15,6,2020-05-02
53,WA,WA,14740,Bremerton-Silverdale,3,0,2020-05-02
53,WA,WA,43220,Shelton,3,0,2020-05-02
53,WA,WA,39420,Pullman,0,0,2020-05-02
53,WA,WA,21260,Ellensburg,3,0,2020-05-02
53,WA,WA,49420,Yakima,463,10,2020-05-02
54,WV,WV,17220,Clarksburg,7,0,2020-05-02
54,WV,WV,34060,Morgantown,12,1,2020-05-02
54,WV,WV,16620,Charleston,26,4,2020-05-02
54,WV,WV,21900,Fairmont,0,0,2020-05-02
54,WV,WV,21180,Elkins,1,0,2020-05-02
54,WV,WV,13220,Beckley,22,0,2020-05-02
54,WV,WV,37620,Parkersburg-Vienna,3,0,2020-05-02
55,WI,WI,11540,Appleton,70,0,2020-05-02
55,WI,WI,49220,Wisconsin Rapids-Marshfield,0,0,2020-05-02
55,WI,WI,12660,Baraboo,14,0,2020-05-02
55,WI,WI,39540,Racine,287,3,2020-05-02
55,WI,WI,13180,Beaver Dam,19,0,2020-05-02
55,WI,WI,32980,Merrill,0,0,2020-05-02
55,WI,WI,44620,Stevens Point,2,0,2020-05-02
55,WI,WI,24580,Green Bay,688,13,2020-05-02
55,WI,WI,33340,Milwaukee-Waukesha-West Allis,889,41,2020-05-02
55,WI,WI,43020,Shawano,6,0,2020-05-02
55,WI,WI,31820,Manitowoc,8,0,2020-05-02
55,WI,WI,27500,Janesville-Beloit,125,7,2020-05-02
55,WI,WI,20740,Eau Claire,32,0,2020-05-02
55,WI,WI,22540,Fond du Lac,15,0,2020-05-02
55,WI,WI,43100,Sheboygan,16,0,2020-05-02
55,WI,WI,32860,Menomonie,5,0,2020-05-02
55,WI,WI,38420,Platteville,26,1,2020-05-02
55,WI,WI,36780,Oshkosh-Neenah,36,0,2020-05-02
56,WY,WY,40540,Rock Springs,1,0,2020-05-02
56,WY,WY,16220,Casper,0,0,2020-05-02
56,WY,WY,23940,Gillette,5,0,2020-05-02
56,WY,WY,43260,Sheridan,0,0,2020-05-02
56,WY,WY,21740,Evanston,1,0,2020-05-02
56,WY,WY,16940,Cheyenne,16,0,2020-05-02
56,WY,WY,40180,Riverton,60,0,2020-05-02
56,WY,WY,29660,Laramie,0,0,2020-05-02
72,PR,PR,42180,Santa Isabel,10,0,2020-05-02
72,PR,PR,41980,San Juan-Carolina-Caguas,1232,0,2020-05-02
72,PR,PR,10380,Aguadilla-Isabela,65,0,2020-05-02
72,PR,PR,11640,Arecibo,86,0,2020-05-02
72,PR,PR,32420,Mayag,11,0,2020-05-02
72,PR,PR,10260,Adjuntas,3,0,2020-05-02
72,PR,PR,38660,Ponce,100,0,2020-05-02
72,PR,PR,25020,Guayama,39,0,2020-05-02
72,PR,PR,41900,San GermSn,51,0,2020-05-02
72,PR,PR,17640,Coco,27,0,2020-05-02
72,PR,PR,17620,Coamo,6,0,2020-05-02
72,PR,PR,27580,Jayuya,2,0,2020-05-02
1,AL,AL,46220,Tuscaloosa,112,5,2020-05-09
1,AL,AL,13820,Birmingham-Hoover,298,16,2020-05-09
1,AL,AL,18980,Cullman,7,0,2020-05-09
1,AL,AL,10700,Albertville,99,1,2020-05-09
1,AL,AL,33860,Montgomery,425,11,2020-05-09
1,AL,AL,45180,Talladega-Sylacauga,10,0,2020-05-09
1,AL,AL,20020,Dothan,50,0,2020-05-09
1,AL,AL,19300,Daphne-Fairhope-Foley,46,3,2020-05-09
1,AL,AL,33660,Mobile,274,19,2020-05-09
1,AL,AL-GA,17980,Columbus,1532,84,2020-05-09
1,AL,AL,45980,Troy,19,0,2020-05-09
1,AL,AL,22520,Florence-Muscle Shoals,50,0,2020-05-09
1,AL,AL,26620,Huntsville,143,17,2020-05-09
1,AL,AL,11500,Anniston-Oxford-Jacksonville,7,0,2020-05-09
1,AL,AL,23460,Gadsden,36,0,2020-05-09
1,AL,AL,37120,Ozark,20,0,2020-05-09
1,AL,AL,19460,Decatur,57,3,2020-05-09
1,AL,AL,21460,Enterprise,21,1,2020-05-09
1,AL,AL,12220,Auburn-Opelika,32,1,2020-05-09
1,AL,AL,46740,Valley,17,1,2020-05-09
1,AL,AL,42820,Selma,50,0,2020-05-09
1,AL,AL,42460,Scottsboro,4,0,2020-05-09
2,AK,AK,11260,Anchorage,8,0,2020-05-09
4,AZ,AZ,43320,Show Low,293,13,2020-05-09
4,AZ,AZ,22380,Flagstaff,180,9,2020-05-09
4,AZ,AZ,37740,Payson,3,0,2020-05-09
4,AZ,AZ,43420,Sierra Vista-Douglas,5,0,2020-05-09
4,AZ,AZ,39140,Prescott,90,1,2020-05-09
4,AZ,AZ,49740,Yuma,169,3,2020-05-09
4,AZ,AZ,38060,Phoenix-Mesa-Scottsdale,1683,93,2020-05-09
4,AZ,AZ,29420,Lake Havasu City-Kingman,79,7,2020-05-09
4,AZ,AZ,35700,Nogales,35,0,2020-05-09
4,AZ,AZ,40940,Safford,3,0,2020-05-09
4,AZ,AZ,46060,Tucson,261,26,2020-05-09
5,AR,AR-MS-TN,32820,Memphis,881,19,2020-05-09
5,AR,AR,25460,Harrison,0,0,2020-05-09
5,AR,AR-MO,22220,Fayetteville-Springdale-Rogers,69,2,2020-05-09
5,AR,AR,25760,Helena-West Helena,0,0,2020-05-09
5,AR,AR,12900,Batesville,13,0,2020-05-09
5,AR,AR,14180,Blytheville,14,0,2020-05-09
5,AR,AR-TX,45500,Texarkana,32,1,2020-05-09
5,AR,AR,42620,Searcy,2,0,2020-05-09
5,AR,AR,26300,Hot Springs,11,0,2020-05-09
5,AR,AR,11660,Arkadelphia,3,0,2020-05-09
5,AR,AR,20980,El Dorado,34,3,2020-05-09
5,AR,AR,34260,Mountain Home,1,0,2020-05-09
5,AR,AR,40780,Russellville,22,0,2020-05-09
5,AR,AR,38220,Pine Bluff,187,2,2020-05-09
5,AR,AR-OK,22900,Fort Smith,9,0,2020-05-09
5,AR,AR,30780,Little Rock-North Little Rock-Conway,108,2,2020-05-09
5,AR,AR,31620,Magnolia,0,0,2020-05-09
5,AR,AR,27860,Jonesboro,46,0,2020-05-09
5,AR,AR,37500,Paragould,2,0,2020-05-09
5,AR,AR,31680,Malvern,7,0,2020-05-09
5,AR,AR,15780,Camden,3,0,2020-05-09
5,AR,AR,22620,Forrest City,227,0,2020-05-09
6,CA,CA,46700,Vallejo-Fairfield,59,9,2020-05-09
6,CA,CA,17020,Chico,4,0,2020-05-09
6,CA,CA,21700,Eureka-Arcata-Fortuna,22,0,2020-05-09
6,CA,CA,41500,Salinas,72,2,2020-05-09
6,CA,CA,31080,Los Angeles-Long Beach-Anaheim,8005,340,2020-05-09
6,CA,CA,17340,Clearlake,0,0,2020-05-09
6,CA,CA,40900,Sacramento--Roseville--Arden-Arcade,92,8,2020-05-09
6,CA,CA,12540,Bakersfield,307,10,2020-05-09
6,CA,CA,41740,San Diego-Carlsbad,1000,46,2020-05-09
6,CA,CA,46380,Ukiah,1,0,2020-05-09
6,CA,CA,41860,San Francisco-Oakland-Hayward,967,32,2020-05-09
6,CA,CA,32900,Merced,37,3,2020-05-09
6,CA,CA,46020,Truckee-Grass Valley,0,0,2020-05-09
6,CA,CA,33700,Modesto,71,5,2020-05-09
6,CA,CA,42220,Santa Rosa,73,1,2020-05-09
6,CA,CA,42200,Santa Maria-Santa Barbara,380,0,2020-05-09
6,CA,CA,42100,Santa Cruz-Watsonville,9,2,2020-05-09
6,CA,CA,44700,Stockton-Lodi,73,3,2020-05-09
6,CA,CA,20940,El Centro,274,3,2020-05-09
6,CA,CA,31460,Madera,5,0,2020-05-09
6,CA,CA,43760,Sonora,0,0,2020-05-09
6,CA,CA,42020,San Luis Obispo-Paso Robles-Arroyo Grande,31,0,2020-05-09
6,CA,CA,34900,Napa,12,1,2020-05-09
6,CA,CA,41940,San Jose-Sunnyvale-Santa Clara,134,8,2020-05-09
6,CA,CA,18860,Crescent City,2,0,2020-05-09
6,CA,CA,47300,Visalia-Porterville,413,23,2020-05-09
6,CA,CA,25260,Hanford-Corcoran,127,1,2020-05-09
6,CA,CA,39780,Red Bluff,1,0,2020-05-09
6,CA,CA,49700,Yuba City,11,0,2020-05-09
6,CA,CA,40140,Riverside-San Bernardino-Ontario,1635,95,2020-05-09
6,CA,CA,39820,Redding,3,0,2020-05-09
6,CA,CA,37100,Oxnard-Thousand Oaks-Ventura,137,6,2020-05-09
6,CA,CA,23420,Fresno,351,7,2020-05-09
8,CO,CO,14720,Breckenridge,26,0,2020-05-09
8,CO,CO,17820,Colorado Springs,195,5,2020-05-09
8,CO,CO,20420,Durango,4,1,2020-05-09
8,CO,CO,24060,Glenwood Springs,14,0,2020-05-09
8,CO,CO,39380,Pueblo,34,1,2020-05-09
8,CO,CO,24300,Grand Junction,1,0,2020-05-09
8,CO,CO,33940,Montrose,14,0,2020-05-09
8,CO,CO,18780,Craig,0,0,2020-05-09
8,CO,CO,44540,Sterling,153,3,2020-05-09
8,CO,CO,14500,Boulder,92,9,2020-05-09
8,CO,CO,20780,Edwards,15,1,2020-05-09
8,CO,CO,19740,Denver-Aurora-Lakewood,1928,196,2020-05-09
8,CO,CO,15860,Ca?÷ú?√╞on City,2,0,2020-05-09
8,CO,CO,44460,Steamboat Springs,1,0,2020-05-09
8,CO,CO,22820,Fort Morgan,94,7,2020-05-09
8,CO,CO,24540,Greeley,194,10,2020-05-09
8,CO,CO,22660,Fort Collins,48,2,2020-05-09
9,CT,CT,45860,Torrington,104,13,2020-05-09
9,CT,CT,35300,New Haven-Milford,1188,131,2020-05-09
9,CT,CT,25540,Hartford-West Hartford-East Hartford,1624,181,2020-05-09
9,CT,CT-MA,49340,Worcester,1712,157,2020-05-09
9,CT,CT,14860,Bridgeport-Stamford-Norwalk,1261,119,2020-05-09
9,CT,CT,35980,Norwich-New London,105,15,2020-05-09
10,DE,DE-NJ-PA-MD,37980,Philadelphia-Camden-Wilmington,8427,788,2020-05-09
10,DE,DE-MD,41540,Salisbury,1022,33,2020-05-09
10,DE,DE,20100,Dover,213,16,2020-05-09
11,DC,DC-VA-MD-WV,47900,Washington-Arlington-Alexandria,10503,386,2020-05-09
12,FL,FL,23540,Gainesville,176,14,2020-05-09
12,FL,FL,36100,Ocala,20,0,2020-05-09
12,FL,FL,19660,Deltona-Daytona Beach-Ormond Beach,63,3,2020-05-09
12,FL,FL,36740,Orlando-Kissimmee-Sanford,247,10,2020-05-09
12,FL,FL,33100,Miami-Fort Lauderdale-West Palm Beach,3040,167,2020-05-09
12,FL,FL,26140,Homosassa Springs,8,0,2020-05-09
